Link,Comment ID,Time,Username,raw_content of comment,cleaned,length,informality,swear,politeness,numeric politeness,algorithm's confidence,politeness
https://twitter.com/NASA/status/899666864036392962,'899681903288209409,21/8/17 17:17,Eduardo Carrillo,.@NASA en #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/3Mx69GURRl,. en #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,94%,neutral
https://twitter.com/NASA/status/899666864036392962,'899682219144474628,21/8/17 17:18,Michael Percival ?,.@NASA on #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/V11g47gwTg,. on #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,100%,neutral
https://twitter.com/NASA/status/899666864036392962,'899682009152356353,21/8/17 17:18,onkei ??,@NASA .@NASA on #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/PSNF4JYfRE https://t.co/r3ho85wnR2,. on #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,100%,neutral
https://twitter.com/NASA/status/899666864036392962,'899682051225395200,21/8/17 17:18,AlexToro,@NASA .@NASA on #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/pjFKlS545J https://t.co/T6Ekc2gV9N,. on #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,100%,neutral
https://twitter.com/NASA/status/899666864036392962,'899682109836623874,21/8/17 17:18,RAFAEL ALDRICH????????2020,.@NASA en #Periscope: #SolarEclipse2017 across America from @NASA! @adrianariv @mendezraq @ConsueloRosillo  https://t.co/YrcGJWE8Sy,. en #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,94%,neutral
https://twitter.com/NASA/status/899666864036392962,'899682061467910148,21/8/17 17:18,onkei ??,@NASA .@NASA on #Periscope: #SolarEclipse2017 across America from @NASA!  https://t.co/PSNF4JYfRE https://t.co/HAMO2f3VJv,. on #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,100%,neutral
https://twitter.com/NASA/status/899666864036392962,'899682049979699201,21/8/17 17:18,Azareena,@NASA .@NASA on #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/FI02bmOOxe https://t.co/p5P4c0sMTj,. on #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,100%,neutral
https://twitter.com/NASA/status/899666864036392962,'899682049526837248,21/8/17 17:18,?,@NASA .@NASA en #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/LmrsaGNo1z https://t.co/4Ly8nvKjUR,. en #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,94%,neutral
https://twitter.com/NASA/status/899666864036392962,'899682086923116544,21/8/17 17:18,174cm.,@NASA .@NASA on #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/dctUbTpq9J https://t.co/F0K92iY8i4,. on #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,100%,neutral
https://twitter.com/NASA/status/899666864036392962,'899682022053994497,21/8/17 17:18,Azareena,@NASA .@NASA on #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/FI02bmOOxe https://t.co/xHME63NGTM,. on #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,100%,neutral
https://twitter.com/NASA/status/899666864036392962,'899682185082318848,21/8/17 17:18,Kristina Alexandra Udinova,.@NASA on #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/RiFVnZcX7g,. on #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,100%,neutral
https://twitter.com/NASA/status/899666864036392962,'899682158238892038,21/8/17 17:18,Adrian Velásquez,@NASA .@NASA en #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/Xi9TK8Crpr https://t.co/erYLWUqLvK,. en #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,94%,neutral
https://twitter.com/NASA/status/899666864036392962,'899682114706210818,21/8/17 17:18,Marco..Steelers fan Winnipeg Jets fan,@NASA .@NASA on #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/p1akMZNixx https://t.co/VmqraCsHlf,. on #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,100%,neutral
https://twitter.com/NASA/status/899666864036392962,'899682128950177793,21/8/17 17:18,La Lorenzo,.@NASA en #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/yXTjMBfHXZ,. en #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,94%,neutral
https://twitter.com/NASA/status/899666864036392962,'899682284672081920,21/8/17 17:19,onkei ??,@NASA .@NASA on #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/PSNF4JYfRE https://t.co/Wu2uScCks8,. on #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,100%,neutral
https://twitter.com/NASA/status/899666864036392962,'899682715812999169,21/8/17 17:20,O Fifófofo,.@NASA no #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/F0pJhBnE7X,. no #Periscope: #SolarEclipse2017 across America from !,56,0,0,impolite,-1,60%,impolite
https://twitter.com/NASA/status/899666864036392962,'899682640827228161,21/8/17 17:20,Fredy Noga Rodrí,.@NASA en #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/oFpg9vWpi1,. en #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,94%,neutral
https://twitter.com/NASA/status/899666864036392962,'899682906687262720,21/8/17 17:21,Freddie,@NASA .@NASA on #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/AZ1J03JOuG https://t.co/3nb8gP7zay,. on #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,100%,neutral
https://twitter.com/NASA/status/899666864036392962,'899682787543920641,21/8/17 17:21,? Elizabeth Alba ?,@NASA .@NASA on #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/hcDGc1FmEO https://t.co/Eoxvx9T89n,. on #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,100%,neutral
https://twitter.com/NASA/status/899666864036392962,'899683048270286849,21/8/17 17:22,Rosemary King,@NASA .@NASA on #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/kNvAiv1PEc https://t.co/fpxb7p9sfD,. on #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,100%,neutral
https://twitter.com/NASA/status/899666864036392962,'899683323831824384,21/8/17 17:23,feyza doyran,@NASA .@NASA on #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/W4zOw7httX https://t.co/jE44UAXhOw,. on #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,100%,neutral
https://twitter.com/NASA/status/899666864036392962,'899685531549749250,21/8/17 17:32,?????????????? ???????????? ??????? ???,"@NASA .@NASA ?? #Periscope: #SolarEclipse2017 across America from @NASA!
 https://t.co/B5QMxur9Sl https://t.co/kEYAZXYOPH",. ?? #Periscope: #SolarEclipse2017 across America from !,56,0,0,impolite,-1,66%,impolite
https://twitter.com/NASA/status/899666864036392962,'899685882596179968,21/8/17 17:33,Jorge Levieux,.@NASA en #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/aafM2N3YzI,. en #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,94%,neutral
https://twitter.com/NASA/status/899666864036392962,'899685812954116097,21/8/17 17:33,México POSITIVO,.@NASA en #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/Zu7vSMMzYQ https://t.co/H08RLCUR0e,. en #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,94%,neutral
https://twitter.com/NASA/status/899666864036392962,'899686163941908483,21/8/17 17:34,Sin Impuesto Al Sol,.@NASA en #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/Y9RubJ2Fhc https://t.co/oFzqOtDRpa,. en #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,94%,neutral
https://twitter.com/NASA/status/899666864036392962,'899686426438230020,21/8/17 17:35,Diomira ???,.@NASA su #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/wXvjB2Ga5Q,. su #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,94%,neutral
https://twitter.com/NASA/status/899666864036392962,'899692047451299841,21/8/17 17:57,Artwork Services,.@NASA on #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/gMaOJLRJqS,. on #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,100%,neutral
https://twitter.com/NASA/status/899666864036392962,'899693192836263939,21/8/17 18:02,@ccafaro1,.@NASA no #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/EmyMXoTvd0,. no #Periscope: #SolarEclipse2017 across America from !,56,0,0,impolite,-1,60%,impolite
https://twitter.com/NASA/status/899666864036392962,'899698378132439041,21/8/17 18:23,Ishan Mehta,.@NASA on #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/GQwxYcfJYV,. on #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,100%,neutral
https://twitter.com/NASA/status/899666864036392962,'899699411273613312,21/8/17 18:27,Esther Chavarria,.@NASA en #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/sh7hERVwfd,. en #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,94%,neutral
https://twitter.com/NASA/status/899666864036392962,'899699845203623937,21/8/17 18:28,Lady Sackville,.@NASA en #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/NkT4o4ug15 https://t.co/4A48ozMVd6,. en #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,94%,neutral
https://twitter.com/NASA/status/899666864036392962,'899700122149412867,21/8/17 18:29,Lady Sackville,.@NASA en #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/NkT4o4ug15,. en #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,94%,neutral
https://twitter.com/NASA/status/899666864036392962,'899704061708181504,21/8/17 18:45,AKOTO PRINCE OFOE,.@NASA on #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/KLra058AKb,. on #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,100%,neutral
https://twitter.com/NASA/status/899666864036392962,'899704783560335360,21/8/17 18:48,REDTNJalisco,.@NASA en #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/xsz4PO34D2,. en #Periscope: #SolarEclipse2017 across America from !,56,0,0,neutral,0,94%,neutral
https://twitter.com/NASA/status/899695874414059522,'899698157562605568,21/8/17 18:22,Meri,"@NASA Every live feed  intThe world except from the ISS,  why?","Every live feed  intThe world except from the ISS,  why?",56,0,0,impolite,-1,83%,impolite
https://twitter.com/NASA/status/899695874414059522,'899710058745012226,21/8/17 19:09,MartinezFamily,@NASA @meganafrench If we woild have went this month instead of last month ?,If we woild have went this month instead of last month ?,56,0,0,impolite,-1,67%,impolite
https://twitter.com/NASA/status/899696632991698944,'899713226149154817,21/8/17 19:22,Seams Sew Lo,@NASA The cicadas came out here in full force during totality!,The cicadas came out here in full force during totality!,56,0,0,neutral,0,93%,neutral
https://twitter.com/NASA/status/899696632991698944,'899721839383126016,21/8/17 19:56,The Oracle,"@NASA @NASAGoddard Yes. In Anderson SC, during totality, we heard crickets!","Yes. In Anderson SC, during totality, we heard crickets!",56,11.11,0,polite,1,62%,polite
https://twitter.com/NASA/status/899696632991698944,'899724596580151303,21/8/17 20:07,???Tia6 ???Text Trump to 88022,"@NASA Crickets and cicadas chirped in SC!!! Heard an owl, too!","Crickets and cicadas chirped in SC!!! Heard an owl, too!",56,0,0,neutral,0,98%,neutral
https://twitter.com/NASA/status/899696632991698944,'899763156230299650,21/8/17 22:40,x-Flyers SZN - ?????,@NASA You may not believe me it's not Photoshop I saw an angel https://t.co/l6hY3vwzzR,You may not believe me it's not Photoshop I saw an angel,56,0,0,impolite,-1,65%,impolite
https://twitter.com/NASA/status/899710637382795264,'899711425031135232,21/8/17 19:14,starr alexandra??,@NASA no we werent allowed to leave the classroom #eclipse2017,no we werent allowed to leave the classroom #eclipse2017,56,0,0,impolite,-1,64%,impolite
https://twitter.com/NASA/status/899710637382795264,'899711484552499201,21/8/17 19:15,Suzanne Garland,@NASA #Eclipse2017 How does a solar eclipse affect bumblebees?,#Eclipse2017 How does a solar eclipse affect bumblebees?,56,0,0,impolite,-1,68%,impolite
https://twitter.com/NASA/status/899725676646998017,'899739185690492928,21/8/17 21:05,Aaralyn,@NASA awesome! @NASA @NASASun thx for the show @NASAMoon  :D See ya #Eclipse in 2024 https://t.co/EZ9ELXCRth,awesome!   thx for the show   :D See ya #Eclipse in 2024,56,27.27,0,polite,1,70%,polite
https://twitter.com/NASA/status/900788171205640192,'900809752887873536,24/8/17 19:59,Captain Jim “Red” Albright,@NASA I could have made good use of that bird back in the day.,I could have made good use of that bird back in the day.,56,0,0,polite,1,85%,polite
https://twitter.com/NASA/status/904162867435388929,'904168927105884160,3/9/17 02:27,Pipmaster,@NASA @AstroPeggy Welcome home. We are very proud of your accomplishments.,Welcome home. We are very proud of your accomplishments.,56,0,0,neutral,0,96%,neutral
https://twitter.com/NASA/status/904162867435388929,'904472862660194304,3/9/17 22:35,Lisa Steinberg,@NASA @AstroPeggy Thank you Peggy for your hard work and for your service! https://t.co/VpSiYfWnoG,Thank you Peggy for your hard work and for your service!,56,0,0,polite,1,73%,polite
https://twitter.com/NASA/status/904162867435388929,'904480866700861440,3/9/17 23:06,Rebecca,@NASA @ColinFromOmaha @AstroPeggy Welcome home and thank you for all of your amazing work!,Welcome home and thank you for all of your amazing work!,56,0,0,polite,1,85%,polite
https://twitter.com/NASA/status/904820620864704513,'904822457877528577,4/9/17 21:44,Carol Hunter,"@NASA @NASAVoyager With the CMEs we're having today, that's a good thing! ?","With the CMEs we're having today, that's a good thing! ?",56,0,0,polite,1,74%,polite
https://twitter.com/NASA/status/905122248264007680,'905141672501272576,5/9/17 18:52,Madeleine ?Wash Your Hands?,@NASA @WilliamShatner @Asperger_Nerd Well done @Asperger_Nerd -that's a pretty cool thing to have achieved!,Well done  -that's a pretty cool thing to have achieved!,56,20,0,neutral,0,95%,neutral
https://twitter.com/NASA/status/905122248264007680,'905278302352359424,6/9/17 03:55,awessen,@NASA Tracy Drain you are a rock star! @Asperger_Nerd your words touched me!,Tracy Drain you are a rock star!  your words touched me!,56,0,0,impolite,-1,69%,impolite
https://twitter.com/NASA/status/905122248264007680,'906089443660095488,8/9/17 09:38,maryaustin,"@NASA @WilliamShatner @Asperger_Nerd Thank you, it was an honor to witness this transmission.","Thank you, it was an honor to witness this transmission.",56,0,0,polite,1,75%,polite
https://twitter.com/NASA/status/905122248264007680,'909454368012939264,17/9/17 16:29,Simone Galgani,"@NASA @NASAVoyager @WilliamShatner @Asperger_Nerd ""Not all those who wander are lost."" Keep going. For us!","""Not all those who wander are lost."" Keep going. For us!",56,0,0,impolite,-1,67%,impolite
https://twitter.com/NASA/status/905491340187897857,'905955437324804097,8/9/17 00:46,さすらいのエミリー,@NASA  I'm worried about effect to aviation system. #sun flares,I'm worried about effect to aviation system. #sun flares,56,0,0,neutral,0,91%,neutral
https://twitter.com/NASA/status/907349794854711296,'907432806191693824,12/9/17 02:36,Rick Thurman,"@leclaich1 @NASA Yes, enough leaves &amp; fronds lost to show from space.","Yes, enough leaves &amp; fronds lost to show from space.",56,10,0,impolite,-1,77%,impolite
https://twitter.com/NASA/status/908353030747312128,'908392739548614657,14/9/17 18:11,Otaku Warrior,@NASA @CassiniSaturn Anyone wondering why the gas planet is called Uranus lol,Anyone wondering why the gas planet is called Uranus lol,56,10,0,impolite,-1,82%,impolite
https://twitter.com/NASA/status/908678835603951617,'908740226004090880,15/9/17 17:12,June Astford,"@NASA @CassiniSaturn There are more things in heaven and earth, Horatio .....","There are more things in heaven and earth, Horatio .....",56,0,0,impolite,-1,71%,impolite
https://twitter.com/NASA/status/909183628688658432,'909185781067059201,16/9/17 22:42,Majid Rauf,@NASA @NASAHubble better details would be suffice to validate the theory !,better details would be suffice to validate the theory !,56,0,0,polite,1,63%,polite
https://twitter.com/NASA/status/909183628688658432,'909529995118301184,17/9/17 21:30,Bill,@NASA @NASAHubble 20 yrs. of useful life? @blackstone @thejointstaff @USNavy @KingSalman @KnessetIL @tim_cook @JeffBezos @LiveNation: inclusion via exegesis? https://t.co/1ZCGMbiGqp,20 yrs. of useful life?        : inclusion via exegesis?,56,0,0,neutral,0,94%,neutral
https://twitter.com/NASA/status/911247752369250304,'911261471136534535,22/9/17 16:10,Patrick,@NASA How did u get a picture from above earth ? looks ???flat,How did u get a picture from above earth ? looks ???flat,56,9.09,0,impolite,-1,82%,impolite
https://twitter.com/NASA/status/911247752369250304,'911303320727322624,22/9/17 18:56,D-Mac Ottawa,@NASA @beneaped See? I was waving. Happy travels. Happy #FirstDayofFall.,See? I was waving. Happy travels. Happy #FirstDayofFall.,56,0,0,neutral,0,99%,neutral
https://twitter.com/NASA/status/911247752369250304,'911551629924564993,23/9/17 11:23,OneDayLegend,"@NASA Don't let kyrie Irving look at this, he won't believe it","Don't let kyrie Irving look at this, he won't believe it",56,0,0,impolite,-1,69%,impolite
https://twitter.com/NASA/status/911629737705041920,'911649056799076352,23/9/17 17:50,Lisa Mele,@NASA @NASAJuno Beautiful! Thanks for all the great work you do!!!LOVE!!,Beautiful! Thanks for all the great work you do!!!LOVE!!,56,0,0,polite,1,85%,polite
https://twitter.com/NASA/status/911986840680398848,'911989337646075905,24/9/17 16:22,Hanane,@NASA Waw??Ilove you NASA ?I wish I were a scientist like you?,Waw??Ilove you NASA ?I wish I were a scientist like you?,56,0,0,neutral,0,97%,neutral
https://twitter.com/NASA/status/915947591937925122,'915950515984457728,5/10/17 14:43,Sissy,@NASA @VP I guess I shouldn't make ED jokes right now should I ???,I guess I shouldn't make ED jokes right now should I ???,56,0,0,impolite,-1,81%,impolite
https://twitter.com/NASA/status/916730096635011072,'916773838959996928,7/10/17 21:14,Jen,@NASA Most beautiful thing I've ever seen. Thanks for sharing.,Most beautiful thing I've ever seen. Thanks for sharing.,56,0,0,polite,1,81%,polite
https://twitter.com/NASA/status/920071204974858241,'920081456038166529,17/10/17 00:18,Young Gunner ?,@XPloadsion @NASA @NASAInterns That would probably be the only way I would get accepted,That would probably be the only way I would get accepted,56,0,0,polite,1,71%,polite
https://twitter.com/NASA/status/920071204974858241,'920083518469926912,17/10/17 00:26,Peter Di.,@NASA @NASAInterns I would love to be a student of nasa please let me know?,I would love to be a student of nasa please let me know?,56,0,0,neutral,0,100%,neutral
https://twitter.com/NASA/status/920071204974858241,'920116832127811584,17/10/17 02:38,Ricardo,@NASA @NASAInterns And MX student? It should be the same  for all countries,And MX student? It should be the same  for all countries,56,0,0,polite,1,61%,polite
https://twitter.com/NASA/status/920071204974858241,'920234053407793152,17/10/17 10:24,Robert N Cloud,"@NASA @NASAInterns [think Uncle Sam] ""I want YOU for the US Space Program!""","[think Uncle Sam] ""I want YOU for the US Space Program!""",56,0,0,polite,1,65%,polite
https://twitter.com/NASA/status/922934555019038721,'922938936443281408,24/10/17 21:32,アル☆,@NASA @NASASun Will you blow out not only solar flare but also plasma!?,Will you blow out not only solar flare but also plasma!?,56,0,0,neutral,0,94%,neutral
https://twitter.com/NASA/status/922934555019038721,'922956267945119745,24/10/17 22:41,Gunslinger,"@NASA @NASASun That is some scary stuff, how big do you recon that was?","That is some scary stuff, how big do you recon that was?",56,0,0,impolite,-1,64%,impolite
https://twitter.com/NASA/status/923608925609578503,'923610941983416321,26/10/17 18:03,Osama Salem,@NASA Looks someone had a lot of fun skiing down these slopes!,Looks someone had a lot of fun skiing down these slopes!,56,0,0,neutral,0,95%,neutral
https://twitter.com/NASA/status/924724032691458055,'924737227883728896,29/10/17 20:38,VisionQuest22,@ric22812704 @NASA @NASAHubble @HillaryClinton @BreitbartNews So naive to think there's not. Odds are we're not alone.,So naive to think there's not. Odds are we're not alone.,56,0,0,impolite,-1,84%,impolite
https://twitter.com/NASA/status/924724032691458055,'924762548955729921,29/10/17 22:19,Ken Durbrow,@NASA @NASAHubble Only thousands of stars? More like hundreds of billions?,Only thousands of stars? More like hundreds of billions?,56,0,0,impolite,-1,65%,impolite
https://twitter.com/NASA/status/892918956650106881,'892967495916822529,3/8/17 04:36,Thomas,"@NASA @NASAVoyager when you get this message, call me back #MessageToVoyager","when you get this message, call me back #MessageToVoyager",57,0,0,neutral,0,98%,neutral
https://twitter.com/NASA/status/892918956650106881,'893152200461086720,3/8/17 16:50,Thomas F. Gooch,@NASA @NASAVoyager Only enlightened respondents need reply #MessageToVoyager,Only enlightened respondents need reply #MessageToVoyager,57,0,0,impolite,-1,62%,impolite
https://twitter.com/NASA/status/893983214372622336,'897105497089638400,14/8/17 14:39,Becca ??,@NASA @NASAVoyager This is another giant leap for mankind. #MessageToVoyager,This is another giant leap for mankind. #MessageToVoyager,57,0,0,neutral,0,91%,neutral
https://twitter.com/NASA/status/897516501527384064,'897663612319387648,16/8/17 03:37,Hans Fischer,@NASA @NASAVoyager System Update Pending. Plug into charger and click start.,System Update Pending. Plug into charger and click start.,57,0,0,neutral,0,97%,neutral
https://twitter.com/NASA/status/897516501527384064,'897799971419824129,16/8/17 12:39,John,"@NASA @NASAVoyager 
#MessageToVoyager
So lonvg &amp; thanks for all the fish.","#MessageToVoyager
So lonvg &amp; thanks for all the fish.",57,0,0,polite,1,85%,polite
https://twitter.com/NASA/status/899037827626930176,'899525431870734336,21/8/17 06:55,Nichole say,@NASA Well the world end that day ? I keep hearing about it....,Well the world end that day ? I keep hearing about it....,57,9.09,0,neutral,0,95%,neutral
https://twitter.com/NASA/status/899336381021007872,'899348221125853184,20/8/17 19:11,NWS Bay Area,@robmccord @NASA Here is a nice history of eclipses going back 5000 years: https://t.co/Z99G15Y18d,Here is a nice history of eclipses going back 5000 years:,57,0,0,neutral,0,93%,neutral
https://twitter.com/NASA/status/899336381021007872,'899735984279048192,21/8/17 20:52,BRIAN H KEARNEY,@NASA Remember Bing's time travel musical had an to an eclipse? https://t.co/kdLbZyllSu,Remember Bing's time travel musical had an to an eclipse?,57,0,0,impolite,-1,71%,impolite
https://twitter.com/NASA/status/899666864036392962,'899672912965373953,21/8/17 16:41,Roman,.@NASA auf #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/STBfOzenhz,. auf #Periscope: #SolarEclipse2017 across America from !,57,0,0,neutral,0,94%,neutral
https://twitter.com/NASA/status/899666864036392962,'899673355397287937,21/8/17 16:43,?????? ??????? ????????????,.@NASA en #Periscope: #SolarEclipse2017 across America from @NASA!8 https://t.co/l5EG2UiiTa,. en #Periscope: #SolarEclipse2017 across America from !8,57,0,0,neutral,0,94%,neutral
https://twitter.com/NASA/status/899666864036392962,'899676910136868864,21/8/17 16:57,?HWH 805?,.@NASA on #Periscope: #SolarEclipse2017 across America from @NASA!i https://t.co/r9XL3gzlFO,. on #Periscope: #SolarEclipse2017 across America from !i,57,0,0,polite,1,60%,polite
https://twitter.com/NASA/status/899666864036392962,'899679037928427520,21/8/17 17:06,Christine POCZYNEK,.@NASA auf #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/ikapGgmaAc,. auf #Periscope: #SolarEclipse2017 across America from !,57,0,0,neutral,0,94%,neutral
https://twitter.com/NASA/status/899666864036392962,'899680677854978048,21/8/17 17:12,#Master,@NASA .@NASA on #Periscope: #SolarEclipse2017 across America from @NASA!i https://t.co/Zu6IdAIFt7 https://t.co/eeJynKaM8q,. on #Periscope: #SolarEclipse2017 across America from !i,57,0,0,polite,1,60%,polite
https://twitter.com/NASA/status/899666864036392962,'899681004973150218,21/8/17 17:14,Carmen W.,.@NASA auf #Periscope: #SolarEclipse2017 across America from @NASA! https://t.co/97gB3QxCkk,. auf #Periscope: #SolarEclipse2017 across America from !,57,0,0,neutral,0,94%,neutral
https://twitter.com/NASA/status/899666864036392962,'899681323970908161,21/8/17 17:15,MsBrenda,.@NASA on #Periscope: #SolarEclipse2017 across America from @NASA!8 https://t.co/pgC9h4UiAv,. on #Periscope: #SolarEclipse2017 across America from !8,57,0,0,neutral,0,100%,neutral
https://twitter.com/NASA/status/899666864036392962,'899681667421523971,21/8/17 17:16,Teresa Puente,@NASA .@NASA en #Periscope: #SolarEclipse2017 across America from @NASA!i https://t.co/VOmyXcRmQS https://t.co/ErIoffOplB,. en #Periscope: #SolarEclipse2017 across America from !i,57,0,0,neutral,0,94%,neutral
https://twitter.com/NASA/status/899666864036392962,'899682115381493760,21/8/17 17:18,jose luis gomez,.@NASA en #Periscope: #SolarEclipse2017 across America from @NASA!8 https://t.co/C79S9PZ2wK,. en #Periscope: #SolarEclipse2017 across America from !8,57,0,0,neutral,0,94%,neutral
https://twitter.com/NASA/status/899667251833516032,'899668552214601728,21/8/17 16:24,Andrew Collinder,"@NASA @Twitter @Periscope School this year is a no go, time to stare straight at it","School this year is a no go, time to stare straight at it",57,0,0,impolite,-1,72%,impolite
https://twitter.com/NASA/status/899695874414059522,'899696800877215748,21/8/17 18:16,Jackie,@NASA Can I see the eclipse with a bone scan? #SolarEclipse2017,Can I see the eclipse with a bone scan? #SolarEclipse2017,57,0,0,polite,1,65%,polite
https://twitter.com/NASA/status/899695874414059522,'899765617544146945,21/8/17 22:50,Carol Parrish,"@NASA My mom was born in Beatrice, NE. Kind of cool. Thank you.","My mom was born in Beatrice, NE. Kind of cool. Thank you.",57,9.09,0,polite,1,70%,polite
https://twitter.com/NASA/status/899725676646998017,'899830519457861633,22/8/17 03:08,Edgar M. Toro,@NASA @laparisa Great coverage. Thank you for sharing. @NASA #SolarEclipse2017,Great coverage. Thank you for sharing.  #SolarEclipse2017,57,0,0,polite,1,85%,polite
https://twitter.com/NASA/status/899768830733545472,'899768830733545472,21/8/17 23:03,Marc Leibowitz,"HUGE DISCOUNT ON ECLIPSE GLASSES!

Retweet for details... https://t.co/xUMvRn1ywu","HUGE DISCOUNT ON ECLIPSE GLASSES!

Retweet for details...",57,12.5,0,impolite,-1,62%,impolite
https://twitter.com/NASA/status/901444890671927296,'901514483738214401,26/8/17 18:39,Urtech_Mfg,@NASA Happy Birthday to Katherine Johnson! All the Best Wishes!,Happy Birthday to Katherine Johnson! All the Best Wishes!,57,0,0,neutral,0,97%,neutral
https://twitter.com/NASA/status/904152724651909120,'904160190865530881,3/9/17 01:52,Nanette L. Avery,"@NASA @AstroPeggy @Astro2fish This is what the word ""awesome"" should be interpreted as!","This is what the word ""awesome"" should be interpreted as!",57,10,0,neutral,0,93%,neutral
https://twitter.com/NASA/status/904152724651909120,'904162438135865344,3/9/17 02:01,Amanda Greene,@NASA @AstroPeggy @Astro2fish We stayed up past bedtime- just to watch (and dream!) ??? https://t.co/wgWe1QIhyo,We stayed up past bedtime- just to watch (and dream!) ???,57,0,0,impolite,-1,65%,impolite
https://twitter.com/NASA/status/904162867435388929,'904178530438676481,3/9/17 03:05,Servan Castillo,@NASA @AstroPeggy Total badass in every sense of the word! Congratulations!,Total badass in every sense of the word! Congratulations!,57,11.11,11.11,neutral,0,98%,neutral
https://twitter.com/NASA/status/904162867435388929,'904184168040497152,3/9/17 03:27,IndyLindy,"@NASA @AstroPeggy What an amazing feat!  @AstroPeggy, so glad to have you home safely.","What an amazing feat!  , so glad to have you home safely.",57,0,0,neutral,0,98%,neutral
https://twitter.com/NASA/status/904820620864704513,'904822392807071744,4/9/17 21:44,#TrumpisaFascist,@NASA @NASAVoyager The chances we make it to #Voyager50 are getting slimmer.,The chances we make it to #Voyager50 are getting slimmer.,57,0,0,neutral,0,99%,neutral
https://twitter.com/NASA/status/904820620864704513,'904843127818727424,4/9/17 23:06,Craig ??,@NASA @Sonikku_a @NASAVoyager Now we know where the design for the Deathstar came from!,Now we know where the design for the Deathstar came from!,57,0,0,neutral,0,95%,neutral
