Link,Comment ID,Time,Username,raw_content of comment,cleaned,length,informality,swear,politeness,numeric politeness,algorithm's confidence
https://twitter.com/NASA/status/965380665205239811,'965381894643863552,19/2/18 00:25,rjmendera?,"@NASA @NASAHubble Yes... BUT... at WARP 6,,, or using the STARGATE, we can be there in a Giffy, right... https://t.co/Kx0zjlB01C","Yes... BUT... at WARP 6,,, or using the STARGATE, we can be there in a Giffy, right...",86,5.88,0,impolite,-1,60%
https://twitter.com/NASA/status/965380665205239811,'965384996352643073,19/2/18 00:38,John Squibb,@NASA @NASAHubble Hubble still hard at work. So many worlds out there we probably couldn't even imagine.,Hubble still hard at work. So many worlds out there we probably couldn't even imagine.,86,0,0,impolite,-1,61%
https://twitter.com/NASA/status/972141465467015168,'972149932827332609,9/3/18 16:39,Allgrowdupnow,"@NASA @NASAMoon Might be a really naive question, but why hasn't there been such a project before now?","Might be a really naive question, but why hasn't there been such a project before now?",86,0,0,impolite,-1,93%
https://twitter.com/NASA/status/976499976799903744,'976567855478079489,21/3/18 21:14,XMLGeek,@NASA @Space_Station Yeah! I celebrate as these three brave Astronaut’s take off and leave earth’s gravity.,Yeah! I celebrate as these three brave Astronaut’s take off and leave earth’s gravity.,86,6.25,0,neutral,0,99%
https://twitter.com/NASA/status/979527578674515968,'980969969574907904,3/4/18 00:47,Gordon Foat,@NASA Would love to stick my name on the craft but I can't seem to get into the link guys...,Would love to stick my name on the craft but I can't seem to get into the link guys...,86,0,0,impolite,-1,74%
https://twitter.com/NASA/status/980556156878950401,'980586867807617031,1/4/18 23:25,cat456,@NASA @elonmusk @SpaceX @Space_Station Can we get internet for everyone while you are up there? Cheaper than Spectrum please.,Can we get internet for everyone while you are up there? Cheaper than Spectrum please.,86,0,0,polite,1,77%
https://twitter.com/NASA/status/980897708260048896,'980907020944584704,2/4/18 20:37,Dont let the bastards wear you down,".@NASA #Periscope: LIVE NOW: Watch as we launch almost 5,800lbs of @ISS_Research &amp; supplies to the @Space_Station: https://t.co/YVZK33QGaG",". #Periscope: LIVE NOW: Watch as we launch almost 5,800lbs of  &amp; supplies to the :",86,0,0,neutral,0,92%
https://twitter.com/NASA/status/981200325536309248,'981202357642870789,3/4/18 16:10,Chuck Chuckelson,"@NASA @NASAaero I prefer to save the atmosphere for the next 5 generations.  Go slow, save the future.","I prefer to save the atmosphere for the next 5 generations.  Go slow, save the future.",86,0,0,polite,1,66%
https://twitter.com/NASA/status/981200325536309248,'981422099796561920,4/4/18 06:43,TheWildAviator,@NASA @NASAaero Any ideas on limiting the commonality of contrails to get the sheep people to shut up?,Any ideas on limiting the commonality of contrails to get the sheep people to shut up?,86,0,0,impolite,-1,66%
https://twitter.com/NASA/status/982022072502247425,'982045604271583234,6/4/18 00:01,Mary Barnes,"@NASA @HiRISE "" Changes in "" Global Warming "" has some affects on planets  from Earth ??@@@@@☆☆☆☆☆"".",""" Changes in "" Global Warming "" has some affects on planets  from Earth ??@@@@@☆☆☆☆☆"".",86,0,0,neutral,0,96%
https://twitter.com/NASA/status/984231926176407552,'984234115116363776,12/4/18 00:57,Nick Martin,@NASA @NASASun Did you know the Sun doesn’t have to go to college? It already has 28 million degrees.,Did you know the Sun doesn’t have to go to college? It already has 28 million degrees.,86,0,0,impolite,-1,61%
https://twitter.com/NASA/status/984231926176407552,'984260152718249985,12/4/18 02:41,Kumar Gaurav,@NASA @NASASun Yehhhhhh?....... I got a #HotTicket. Really it'll be a historic journey . #SolarProbe! https://t.co/uzuewtmBqN,Yehhhhhh?....... I got a #HotTicket. Really it'll be a historic journey . #SolarProbe!,86,0,0,neutral,0,92%
https://twitter.com/NASA/status/986762078852698113,'986862164257357824,19/4/18 07:00,Michael Berry,"@NASA @elonmusk @NASA_TESS If you find a world with life of comparable intelligence to ours, please keep looking.","If you find a world with life of comparable intelligence to ours, please keep looking.",86,0,0,polite,1,66%
https://twitter.com/NASA/status/986762078852698113,'986865564877377536,19/4/18 07:14,Ryan Kiel,"@NASA @elonmusk @NASA_TESS What are they going to d OK if they find one. 
You'll just as up more stuff for school https://t.co/FMbbdzK3k1","What are they going to d OK if they find one. 
You'll just as up more stuff for school",86,5.26,0,impolite,-1,67%
https://twitter.com/NASA/status/987457413329641472,'987630476264398848,21/4/18 09:53,shane watson,"@NASA Also applies to idiots criticising NASA’s actions, past achievements and future plans.","Also applies to idiots criticising NASA’s actions, past achievements and future plans.",86,7.69,7.69,impolite,-1,75%
https://twitter.com/NASA/status/988201538681278465,'988333771626831873,23/4/18 08:28,(((balrogs online))),@NASA @malkoff our sun would be too nervous to even ask to sit at the same table as a blue supergiant,our sun would be too nervous to even ask to sit at the same table as a blue supergiant,86,0,0,impolite,-1,70%
https://twitter.com/NASA/status/988913479636668416,'988975895640707072,25/4/18 03:00,Valerie Schoen,"@NASA The 19-year- old in me is laughing.  Ok, the 54 year old is me is laughing my ass off.","The 19-year- old in me is laughing.  Ok, the 54 year old is me is laughing my ass off.",86,10,5,impolite,-1,88%
https://twitter.com/NASA/status/989960657402462208,'989985856751652865,27/4/18 21:53,Noirie #StayHome,@NASA I made one for my real name as well. Just didn't want to upload that one on twitter. ?,I made one for my real name as well. Just didn't want to upload that one on twitter. ?,86,11.11,0,neutral,0,94%
https://twitter.com/NASA/status/960565267242868737,'960592927390134272,5/2/18 19:16,James Freeman Broadwater II,@NASA @NASASun Is that 2 tornados of some kind to the right of the ejection... they appear to be balck,Is that 2 tornados of some kind to the right of the ejection... they appear to be balck,87,0,0,neutral,0,95%
https://twitter.com/NASA/status/961007009918279680,'961009073159368705,6/2/18 22:49,Films4You,"@NASA This is one of the biggest UFO's you will see, if the clouds of pollution don't hide it","This is one of the biggest UFO's you will see, if the clouds of pollution don't hide it",87,0,0,impolite,-1,67%
https://twitter.com/NASA/status/961007009918279680,'961016449580978176,6/2/18 23:19,thockeyguy,@NASA Great. The next peak will melt the rest of our ice caps and flood so much of the planet,Great. The next peak will melt the rest of our ice caps and flood so much of the planet,87,0,0,neutral,0,90%
https://twitter.com/NASA/status/961007009918279680,'961026802713071616,7/2/18 00:00,PK ??,@NASA During last August I took this photo of the sun that shows what I think are 3 sunspots? https://t.co/i419cch16p,During last August I took this photo of the sun that shows what I think are 3 sunspots?,87,0,0,impolite,-1,63%
https://twitter.com/NASA/status/961379299193442304,'961380535921729536,7/2/18 23:25,Cowcharge,"@NASA Since it was leaking out of the crater, the water had to either be rain or groundwater.","Since it was leaking out of the crater, the water had to either be rain or groundwater.",87,0,0,neutral,0,100%
https://twitter.com/NASA/status/961989791104585730,'961991535163297792,9/2/18 15:53,FrenchyplayMC,@NASA @Space_Station I would also like to see the stars and planets and everything there is to see up there!,I would also like to see the stars and planets and everything there is to see up there!,87,0,0,polite,1,62%
https://twitter.com/NASA/status/962431306419359751,'962823646145318912,11/2/18 23:00,Dr Ed Fisher,@LuisHGalvanII @NASA @Space_Station Ok. So. Is the statue visible from 60 miles away? Evidence chain please + verification.,Ok. So. Is the statue visible from 60 miles away? Evidence chain please + verification.,87,7.14,0,neutral,0,97%
https://twitter.com/NASA/status/963534031886438400,'963548585244667904,13/2/18 23:00,Fraser MacLeod,"@develosaurus @NASA @NASAEarth Your assertion is not supported by the peer-reviewed scientific literature, or by NASA. https://t.co/RC35lsa4Lw","Your assertion is not supported by the peer-reviewed scientific literature, or by NASA.",87,0,0,impolite,-1,70%
https://twitter.com/NASA/status/963534031886438400,'963825287611011072,14/2/18 17:20,René Vleugel,@NASA @NASAEarth Is it really only sea-level rise? Isn't also the seabottom rising to on several places?,Is it really only sea-level rise? Isn't also the seabottom rising to on several places?,87,0,0,impolite,-1,61%
https://twitter.com/NASA/status/963800382618177536,'963827459245223938,14/2/18 17:29,SweetLittleLies_PCY,"@NASA Happy Valentines Day from EXO-Planet  ???? @weareoneEXO

#iHeartAwards #BestFanArmy #EXOL #XOXOTeam","Happy Valentines Day from EXO-Planet  ???? 

#iHeartAwards #BestFanArmy #EXOL #XOXOTeam",87,10,0,impolite,-1,73%
https://twitter.com/NASA/status/965380665205239811,'965389725254258689,19/2/18 00:57,Harold M,@NASA @NASAHubble There are more stars than grains of sand on earth. God knows the name of each. Awesome.,There are more stars than grains of sand on earth. God knows the name of each. Awesome.,87,5.88,0,polite,1,69%
https://twitter.com/NASA/status/965380665205239811,'965398734489161728,19/2/18 01:32,Pete,@lbrahemMohammed @NASA @NASAHubble Pictures! Are you serious?? 5 billion light years away and you think they are pictures?,Pictures! Are you serious?? 5 billion light years away and you think they are pictures?,87,0,0,neutral,0,94%
https://twitter.com/NASA/status/971577187387297793,'971608028020641793,8/3/18 04:46,STEAMism,"@NASA @NASASun So impressive, and so humbling! The Earth scale really helps put things in perspective.","So impressive, and so humbling! The Earth scale really helps put things in perspective.",87,0,0,impolite,-1,78%
https://twitter.com/NASA/status/973363838220455936,'973372251113390080,13/3/18 01:36,MugsyTank,@NASA @Space_Station Flat earthers are going to have a stroke if they watch this. I hope they do watch this.,Flat earthers are going to have a stroke if they watch this. I hope they do watch this.,87,0,0,neutral,0,92%
https://twitter.com/NASA/status/973787392590172160,'974330100593414144,15/3/18 17:02,Joshua Staggs,@DianaIosif1 @NASA @elonmusk @Space_Station That was Einstein’s birthday? (20180314) Wow! I thought that dude died a long time ago.,That was Einstein’s birthday? (20180314) Wow! I thought that dude died a long time ago.,87,6.25,0,polite,1,70%
https://twitter.com/NASA/status/976254098428301312,'976255418057023493,21/3/18 00:33,Jorge Gonzalez,"@NASA @Space_Station Have a safe launch, journey and arrival to the Station and a successful mission.???????","Have a safe launch, journey and arrival to the Station and a successful mission.???????",87,0,0,impolite,-1,62%
https://twitter.com/NASA/status/976499976799903744,'976499976799903744,21/3/18 16:45,NASA,Watch as three people depart Earth for a journey to @Space_Station! Watch the 1:44pm ET liftoff here: https://t.co/NiiyfXGPg3,Watch as three people depart Earth for a journey to ! Watch the 1:44pm ET liftoff here:,87,0,0,neutral,0,92%
https://twitter.com/NASA/status/980897708260048896,'980899569033768961,2/4/18 20:07,Rosemary Quinlin,".@NASA on #Periscope: LIVE NOW: Watch as we launch almost 5,800lbs of @ISS_Research &amp; supplies to the @Space_Station https://t.co/jYgWsgSjpt",". on #Periscope: LIVE NOW: Watch as we launch almost 5,800lbs of  &amp; supplies to the",87,0,0,neutral,0,98%
https://twitter.com/NASA/status/980897708260048896,'980900857418981376,2/4/18 20:12,@?? #BlackLivesMatter #SaveUSPS #resist,".@NASA on #Periscope: LIVE NOW: Watch as we launch almost 5,800lbs of @ISS_Research &amp; supplies to the @Space_Station https://t.co/PniHmcQxAz",". on #Periscope: LIVE NOW: Watch as we launch almost 5,800lbs of  &amp; supplies to the",87,0,0,neutral,0,98%
https://twitter.com/NASA/status/980897708260048896,'980906252875177984,2/4/18 20:34,Dame Lillian Walker,".@NASA on #Periscope: LIVE NOW: Watch as we launch almost 5,800lbs of @ISS_Research &amp; supplies to the @Space_Station https://t.co/hgeeOkcE7K",". on #Periscope: LIVE NOW: Watch as we launch almost 5,800lbs of  &amp; supplies to the",87,0,0,impolite,-1,80%
https://twitter.com/NASA/status/980897708260048896,'980908437482692610,2/4/18 20:42,Bryll,".@NASA no #Periscope: LIVE NOW: Watch as we launch almost 5,800lbs of @ISS_Research &amp; supplies to the @Space_Station https://t.co/UHGzRdhbwg",". no #Periscope: LIVE NOW: Watch as we launch almost 5,800lbs of  &amp; supplies to the",87,0,0,impolite,-1,62%
https://twitter.com/NASA/status/981200325536309248,'981204924196376576,3/4/18 16:20,Kimon Froussios ??,@AnaGutiGuti @NASA @NASAaero Science did not decimate anything. Irresponsible people and short-sighted policies did.,Science did not decimate anything. Irresponsible people and short-sighted policies did.,87,0,0,impolite,-1,88%
https://twitter.com/NASA/status/982022072502247425,'982040735049367552,5/4/18 23:42,Doug Robbins,@NASA @HiRISE It looks like an eroded anticline on the left.  Dunes in the valley floor on the right.,It looks like an eroded anticline on the left.  Dunes in the valley floor on the right.,87,0,0,polite,1,74%
https://twitter.com/NASA/status/982786043882721280,'983048020618039296,8/4/18 18:24,NzelenTN,@NASA . Can the spacecraft gather some plastics messing our Precious Earth and dump in space?  @GlobalGoalsUN @WHO @WorldBank,. Can the spacecraft gather some plastics messing our Precious Earth and dump in space?,87,0,0,neutral,0,95%
https://twitter.com/NASA/status/983090196496384000,'983093003467284480,8/4/18 21:23,Quintin Keddy ??,"@lala3369 @NASA @nasaorion Growing up here everyone called them rocket pops, which makes it even more appropriate!","Growing up here everyone called them rocket pops, which makes it even more appropriate!",87,0,0,neutral,0,96%
https://twitter.com/NASA/status/987457413329641472,'987491775827898368,21/4/18 00:42,Red Sand 2020,"@hollsballs97 @NASA Ayeee much more like it, i'd take that short flight! And I can see earth from there lol","Ayeee much more like it, i'd take that short flight! And I can see earth from there lol",87,5.56,0,polite,1,78%
https://twitter.com/NASA/status/988074481989177344,'988154150579048448,22/4/18 20:34,Clever Placeholder #BlackLivesMatter,@NASA @mauroranallo Yeah unless you count the Crater Elves that live on the moo--...nevermind. Ignore that.,Yeah unless you count the Crater Elves that live on the moo--...nevermind. Ignore that.,87,6.67,0,impolite,-1,62%
https://twitter.com/NASA/status/989960657402462208,'989966157804339200,27/4/18 20:34,Fabrício dos Santos Antunes,"@NASA I'm in :D. Also, I'm pretty sure they will put memes on this, like "" Thanos is coming ""","I'm in :D. Also, I'm pretty sure they will put memes on this, like "" Thanos is coming """,87,0,0,neutral,0,92%
https://twitter.com/NASA/status/960197286922981376,'960221895856742400,4/2/18 18:41,All about trails,"@NASA Thanks for the info and reassurance, still it’s a frightening thing to even think about.","Thanks for the info and reassurance, still it’s a frightening thing to even think about.",88,0,0,neutral,0,92%
https://twitter.com/NASA/status/962431306419359751,'962495193042874368,11/2/18 01:15,Tagnan/タニャン,"@WSallai @NASA @Space_Station You'd also probably feel the overview effect, from what I hear it really makes you think","You'd also probably feel the overview effect, from what I hear it really makes you think",88,0,0,impolite,-1,74%
https://twitter.com/NASA/status/962431306419359751,'962513924884180992,11/2/18 02:29,GoldFriend??,"@NASA @Space_Station We live on the Space Coast and the NASA channel is available via HD antenna, so awesome!","We live on the Space Coast and the NASA channel is available via HD antenna, so awesome!",88,5.88,0,polite,1,64%
https://twitter.com/NASA/status/963534031886438400,'963535764108791808,13/2/18 22:10,Michael Hottenstein,@NASA @NASAEarth I know.  I saw the maps showing most of Florida underwater by the year 2012.  Looks bad.,I know.  I saw the maps showing most of Florida underwater by the year 2012.  Looks bad.,88,0,0,neutral,0,97%
https://twitter.com/NASA/status/965636737883082752,'965820021871185920,20/2/18 05:26,Spladam,@NASA Why is this so confusingly out of order? It's strange a NASA tweet would be so half ass.,Why is this so confusingly out of order? It's strange a NASA tweet would be so half ass.,88,5.56,5.56,impolite,-1,81%
https://twitter.com/NASA/status/972141465467015168,'972189980016742401,9/3/18 19:18,Anil Alfred Pinto,"@NASA @NASAMoon Really Amazing.

Great thinking and planning.

Human mission to Mars is eagerly awaited.","Really Amazing.

Great thinking and planning.

Human mission to Mars is eagerly awaited.",88,0,0,neutral,0,95%
https://twitter.com/NASA/status/973363838220455936,'973393443954110466,13/3/18 03:00,Jaron,@NASA @Space_Station Is it possible for me to conduct interview to astronauts that available as of the moment,Is it possible for me to conduct interview to astronauts that available as of the moment,88,0,0,polite,1,84%
https://twitter.com/NASA/status/973787392590172160,'973807490608586752,14/3/18 06:26,Corsaire  コルセ-ル,"@NASA @Space_Station Albert Einstein, born 3/14
Stephen Hawking, died 3/14
Pi day 3/14

Classy science people","Albert Einstein, born 3/14
Stephen Hawking, died 3/14
Pi day 3/14

Classy science people",88,0,0,impolite,-1,78%
https://twitter.com/NASA/status/975051608391208960,'975095818091864064,17/3/18 19:45,Sonny Grover,@NASA Happy St. Patrick’s Day .@alliantgroup @Dhavaljadav02 @lynnchedlund @bsaumueller @bri_brashear @SecJohanns @jaime_barthel @CarolineLake444 @alexrkirillov @kim_tardy @MattNoll5879 @CSKeegan @rkwalji @loconnor65 @justinsmcanally @steffgunn AND REST OF .@alliantgroup FAMILY!!!!,Happy St. Patrick’s Day .               @steffgunn AND REST OF .@alliantgroup FAMILY!!!!,88,0,0,neutral,0,97%
https://twitter.com/NASA/status/976499976799903744,'976596778836307968,21/3/18 23:09,e^x,@NASA @Space_Station Proof that at least some Americans and Russians alike know how to behave like adults.  ?,Proof that at least some Americans and Russians alike know how to behave like adults.  ?,88,0,0,neutral,0,98%
https://twitter.com/NASA/status/980223976923377664,'980277938913456128,1/4/18 02:57,Leroy Williams,"@DalipDass @NASA @NASAHubble Great stuff from India my friend, we can learn a lot from them. I missed the TV program.","Great stuff from India my friend, we can learn a lot from them. I missed the TV program.",88,0,0,polite,1,78%
https://twitter.com/NASA/status/981200325536309248,'981512655126106114,4/4/18 12:43,Spacecadet1,@NASA @NASAaero imagine if it could land and take off without killing anyone. didn’t we do that already?,imagine if it could land and take off without killing anyone. didn’t we do that already?,88,0,0,impolite,-1,75%
https://twitter.com/NASA/status/983090196496384000,'983092083668987904,8/4/18 21:19,Shea Hanson,"@NASA @nasaorion Rockets are cool and all, but where's the warp drive??? Is it really asking that much? ?","Rockets are cool and all, but where's the warp drive??? Is it really asking that much? ?",88,6.25,0,impolite,-1,86%
https://twitter.com/NASA/status/984231926176407552,'984245888104239104,12/4/18 01:44,Chims 101,@NASA @NASASun trying to heat up margarine in a microwave and expect it will come out in the same shape,trying to heat up margarine in a microwave and expect it will come out in the same shape,88,0,0,impolite,-1,63%
https://twitter.com/NASA/status/987457413329641472,'987458942551953413,20/4/18 22:32,JavaForever,"@NASA All the best, guys, and good luck. 
I will wait for you here. 
It will be a quick trip ?","All the best, guys, and good luck. 
I will wait for you here. 
It will be a quick trip ?",88,0,0,polite,1,91%
https://twitter.com/NASA/status/988863661602148353,'988932945347047424,25/4/18 00:09,Kase_one1,@NASA @NASAHubble Nice Photoshop you guys just keep getting better since you just made this whole Pic up..,Nice Photoshop you guys just keep getting better since you just made this whole Pic up..,88,6.25,0,polite,1,64%
https://twitter.com/NASA/status/959194207574347776,'959194978399477760,1/2/18 22:41,Peter Lewis,"@NASA @NASA_SLS @smartereveryday Destin, were you on hand for this???

I bet that’s your Phantom on the boom backing away…","Destin, were you on hand for this???

I bet that’s your Phantom on the boom backing away…",89,0,0,neutral,0,94%
https://twitter.com/NASA/status/959971272481439744,'960287329620582406,4/2/18 23:01,Nick Sap,"@i_theindividual @NASA @NASAHubble My aunt Jessica... She went on holidays there and sent us that..... 

It said Hubble view","My aunt Jessica... She went on holidays there and sent us that..... 

It said Hubble view",89,0,0,impolite,-1,65%
https://twitter.com/NASA/status/961734592536481792,'961736973739212800,8/2/18 23:02,Lupito Cardenas,@NASA @NASANewHorizons .@NASA it looks like the burners of that new Space X rocket that just passed you by! #zoomzoom,. it looks like the burners of that new Space X rocket that just passed you by! #zoomzoom,89,0,0,polite,1,79%
https://twitter.com/NASA/status/961989791104585730,'962001168770715648,9/2/18 16:32,Penny,"@NASA @Space_Station Ah, the latest discovery in thermodynamics: a pizza in motion stays in motion until eaten","Ah, the latest discovery in thermodynamics: a pizza in motion stays in motion until eaten",89,6.67,0,impolite,-1,61%
https://twitter.com/NASA/status/962431306419359751,'963002272862146562,12/2/18 10:50,Fake Astropix,"@LuisHGalvanII @Dr_EdFisher_UK @NASA @Space_Station Try using your iPhone for something other than tweeting, doing selfies and watching porn! https://t.co/JnGkv6tFFW","Try using your iPhone for something other than tweeting, doing selfies and watching porn!",89,7.14,0,neutral,0,99%
https://twitter.com/NASA/status/963116779613704194,'963345669347008512,13/2/18 09:34,Raghu Sha Pujari,@NASA Hope voyage may be successful and science will be our Religion. After Moon nextdoor #Mars,Hope voyage may be successful and science will be our Religion. After Moon nextdoor #Mars,89,0,0,polite,1,61%
https://twitter.com/NASA/status/965636737883082752,'965641145299718144,19/2/18 17:36,angela,"@NASA My
Very
Easy
Method
Just
Speeds
Up
Naming 
Planets (first letter reminds you which planet","My
Very
Easy
Method
Just
Speeds
Up
Naming 
Planets (first letter reminds you which planet",89,0,0,neutral,0,92%
https://twitter.com/NASA/status/972929158287364101,'973001800663097344,12/3/18 01:04,Watchit,@joeindependant @NASA @NASAHubble Probably. 65million years is a blink of the eye in the time span of a galaxy's existence.,Probably. 65million years is a blink of the eye in the time span of a galaxy's existence.,89,0,0,impolite,-1,68%
https://twitter.com/NASA/status/976254098428301312,'976257569961529344,21/3/18 00:41,Tyler,"@DenizNurtekin @NASA @Space_Station @DenizNurtekin , GET HELP. How does this relate to a NASA launch? It doesn’t. Take your rants and leave.",", GET HELP. How does this relate to a NASA launch? It doesn’t. Take your rants and leave.",89,0,0,impolite,-1,76%
https://twitter.com/NASA/status/976499976799903744,'976505052025286656,21/3/18 17:05,Linda Georgiou,@NASA @Space_Station Really good listening to all the insider  information from a first hand experience thanks,Really good listening to all the insider  information from a first hand experience thanks,89,0,0,polite,1,73%
https://twitter.com/NASA/status/980223976923377664,'980464052945215489,1/4/18 15:17,Harry Brown,"@Davelaw @NASA @NASAHubble Uh, no, not really. @NASAHubble has been the same quality ever since it was fixed back in late 1993.","Uh, no, not really.  has been the same quality ever since it was fixed back in late 1993.",89,5.56,0,impolite,-1,75%
https://twitter.com/NASA/status/984231926176407552,'984248774552883200,12/4/18 01:56,Gypsy Kreashen,@NASA @NASASun Don’t do it! It’ll be a list of names for the lil green men to come &amp; probe people! ?,Don’t do it! It’ll be a list of names for the lil green men to come &amp; probe people! ?,89,4.76,0,neutral,0,95%
https://twitter.com/NASA/status/984231926176407552,'984308563286937601,12/4/18 05:53,Max,"@NASA @NASASun Inspiring, but I might just put my memory stick in the toaster, so I can witness it melt.","Inspiring, but I might just put my memory stick in the toaster, so I can witness it melt.",89,0,0,polite,1,68%
https://twitter.com/NASA/status/987457413329641472,'988150573529751552,22/4/18 20:20,Slim Daoud,"@NASA This footage from Stanley Kubrick looks actually pretty decent, we can almost believe it.","This footage from Stanley Kubrick looks actually pretty decent, we can almost believe it.",89,0,0,polite,1,62%
https://twitter.com/NASA/status/987809985206747137,'988038733227216896,22/4/18 12:56,Mandar,@NASA @GIPHY It's time for us to think seriously about climate change now. It's a race against time... https://t.co/Sm8n4g0nTS,It's time for us to think seriously about climate change now. It's a race against time...,89,0,0,impolite,-1,63%
https://twitter.com/NASA/status/988201538681278465,'988209779909779456,23/4/18 00:15,?? Captain Snark ?,"@NASA @mdunjic And if the earth were at the center of the sun, the moon would be halfway to the surface!","And if the earth were at the center of the sun, the moon would be halfway to the surface!",89,0,0,polite,1,67%
https://twitter.com/NASA/status/988201538681278465,'988465122044719104,23/4/18 17:10,Magicquartz Comics,@NASA We must never underestimate our sun.  And pray that we never lose our most precious star.,We must never underestimate our sun.  And pray that we never lose our most precious star.,89,0,0,impolite,-1,72%
https://twitter.com/NASA/status/988913479636668416,'988924293609349120,24/4/18 23:34,Ahmed,"@NASA That's funny ""Uranus has been holding in one big secret -- it stinks!""  - excuse me... :)","That's funny ""Uranus has been holding in one big secret -- it stinks!""  - excuse me... :)",89,6.67,0,impolite,-1,63%
https://twitter.com/NASA/status/989874397849714688,'989893031024185344,27/4/18 15:44,Atrayee Basu,@NASA @NASASun @Javscope see to it. You can add your name too. Today is the last date. I have already added!! Yayy,see to it. You can add your name too. Today is the last date. I have already added!! Yayy,89,5.26,0,neutral,0,99%
https://twitter.com/NASA/status/989874397849714688,'989950049152053251,27/4/18 19:30,Tenacious,"@KenSchnek @Hamaya42920579 @NASA @NASASun Perspective. I can see the same effect on a pool, doesn't mean the sun is 3 feet above it","Perspective. I can see the same effect on a pool, doesn't mean the sun is 3 feet above it",89,0,0,neutral,0,97%
https://twitter.com/NASA/status/959971272481439744,'960090732584361986,4/2/18 10:00,Krylani,"@RuebenM8 @NASA @NASAHubble We're not seeing that galaxy as it is now, we're seeing it as it was 45 million years ago.","We're not seeing that galaxy as it is now, we're seeing it as it was 45 million years ago.",90,0,0,impolite,-1,74%
https://twitter.com/NASA/status/960197286922981376,'961562777482653701,8/2/18 11:30,Johanna H.,@SocialNNUtah @NASA they calculate all orbits of potentially dangerous near earth objects 100 years in advance,they calculate all orbits of potentially dangerous near earth objects 100 years in advance,90,0,0,impolite,-1,79%
https://twitter.com/NASA/status/960584862645317632,'960635822658727938,5/2/18 22:06,marick,@NASA Why are we wasting tax dollars on this stuff? If you cant fly there overnight leave it be.,Why are we wasting tax dollars on this stuff? If you cant fly there overnight leave it be.,90,0,0,impolite,-1,65%
https://twitter.com/NASA/status/960997280336707584,'960998500862513155,6/2/18 22:07,Writindude,@NASA @SpaceX Capitalism at its finest.  SpaceX built a better rocketship and made a profit.  Way to go!,Capitalism at its finest.  SpaceX built a better rocketship and made a profit.  Way to go!,90,0,0,neutral,0,97%
https://twitter.com/NASA/status/961007009918279680,'961086373682991104,7/2/18 03:57,KHS Astronomy,"@NASA Yeah, this minima totally ruined a big lab we were doing in astronomy class last week.....","Yeah, this minima totally ruined a big lab we were doing in astronomy class last week.....",90,6.25,0,impolite,-1,82%
https://twitter.com/NASA/status/961379299193442304,'961390719301816320,8/2/18 00:06,Deplorable Inc.,@dp3894 @NASA how is that being videotaped?  I don't see any cameras in any of the shots! #Bogus #Spacex,how is that being videotaped?  I don't see any cameras in any of the shots! #Bogus #Spacex,90,0,0,impolite,-1,81%
https://twitter.com/NASA/status/961989791104585730,'961991472206811137,9/2/18 15:53,MajorDomoBillyBojangles,@NASA @Space_Station I wish my pizza was delivered in a silver space suitcase..sure beats a soggy cardboard box,I wish my pizza was delivered in a silver space suitcase..sure beats a soggy cardboard box,90,0,0,impolite,-1,66%
https://twitter.com/NASA/status/961989791104585730,'962091186956787713,9/2/18 22:29,John M [ICN],@NASA @Space_Station #DeepPan ... happy #NationalPizzaDay #Astronauts of #NASA ... #FridayFeeling ... #GodSpeed https://t.co/8VEdc7sd6w,#DeepPan ... happy #NationalPizzaDay #Astronauts of #NASA ... #FridayFeeling ... #GodSpeed,90,0,0,impolite,-1,72%
https://twitter.com/NASA/status/962431306419359751,'991401586768441351,1/5/18 19:38,David Lippincott,@Dr_EdFisher_UK @LuisHGalvanII @NASA @Space_Station I just saw this and don’t remember the context. Who are you asking and what had they said?,I just saw this and don’t remember the context. Who are you asking and what had they said?,90,0,0,impolite,-1,74%
https://twitter.com/NASA/status/963116779613704194,'963128671501340672,12/2/18 19:12,Michael,"@NASA Elect Trump in 2020 to keep the funding going. If we elect a Dem, the show is over, again.","Elect Trump in 2020 to keep the funding going. If we elect a Dem, the show is over, again.",90,0,0,neutral,0,98%
https://twitter.com/NASA/status/963116779613704194,'963139995383996416,12/2/18 19:57,Jesus is King,@WitchesBard @Reyzo254 @NASA Lol. I would be. Since we never went the first time. The earth is flat. And God Loves you.,Lol. I would be. Since we never went the first time. The earth is flat. And God Loves you.,90,5.26,0,polite,1,66%
https://twitter.com/NASA/status/963534031886438400,'963767837516066816,14/2/18 13:32,GerardX101,@NASA @NASAEarth What do you think about pressure released from otherwhise surface coverd whit tons of ice?,What do you think about pressure released from otherwhise surface coverd whit tons of ice?,90,0,0,impolite,-1,70%
https://twitter.com/NASA/status/965636737883082752,'965638554830426117,19/2/18 17:25,I am nhprman.,"@NASA Some NASA official's teenage daughter got hold of the twitter account this morning, I see.","Some NASA official's teenage daughter got hold of the twitter account this morning, I see.",90,6.67,0,neutral,0,95%
https://twitter.com/NASA/status/967193906034233344,'967194347211972608,24/2/18 00:27,Kevin Worrall,@NASA Maybe we should focus on stop wrecking this planet before we start to wreck another first?,Maybe we should focus on stop wrecking this planet before we start to wreck another first?,90,0,0,neutral,0,92%
